x-axis,1,2
second,Volt,Volt
-9.05000E-06,-132.02889636E-03,+446.28140994E-03
-9.04000E-06,-111.92839406E-03,+457.58794248E-03
-9.03000E-06,-71.72738947E-03,+442.51256576E-03
-9.02000E-06,-71.72738947E-03,+457.58794248E-03
-9.01000E-06,-31.52638488E-03,+442.51256576E-03
-9.00000E-06,-12.68216397E-03,+453.81909830E-03
-8.99000E-06,-11.42588258E-03,+453.81909830E-03
-8.98000E-06,+8.67461972E-03,+453.81909830E-03
-8.97000E-06,+48.87562431E-03,+457.58794248E-03
-8.96000E-06,+48.87562431E-03,+442.51256576E-03
-8.95000E-06,+68.97612661E-03,+457.58794248E-03
-8.94000E-06,+89.07662891E-03,+473.91960060E-03
-8.93000E-06,+109.17713121E-03,+457.58794248E-03
-8.92000E-06,+148.12185441E-03,+473.91960060E-03
-8.91000E-06,+149.37813580E-03,+457.58794248E-03
-8.90000E-06,+149.37813580E-03,+442.51256576E-03
-8.89000E-06,+189.57914039E-03,+457.58794248E-03
-8.88000E-06,+208.42336130E-03,+457.58794248E-03
-8.87000E-06,+209.67964269E-03,+442.51256576E-03
-8.86000E-06,+229.78014499E-03,+457.58794248E-03
-8.85000E-06,+268.72486819E-03,+457.58794248E-03
-8.84000E-06,+269.98114958E-03,+453.81909830E-03
-8.83000E-06,+288.82537049E-03,+442.51256576E-03
-8.82000E-06,+290.08165188E-03,+442.51256576E-03
-8.81000E-06,+310.18215418E-03,+457.58794248E-03
-8.80000E-06,+330.28265648E-03,+462.61306806E-03
-8.79000E-06,+330.28265648E-03,+453.81909830E-03
-8.78000E-06,+330.28265648E-03,+437.48744018E-03
-8.77000E-06,+350.38315877E-03,+442.51256576E-03
-8.76000E-06,+369.22737968E-03,+446.28140994E-03
-8.75000E-06,+370.48366107E-03,+437.48744018E-03
-8.74000E-06,+370.48366107E-03,+453.81909830E-03
-8.73000E-06,+389.32788197E-03,+442.51256576E-03
-8.72000E-06,+370.48366107E-03,+453.81909830E-03
-8.71000E-06,+390.58416337E-03,+437.48744018E-03
-8.70000E-06,+370.48366107E-03,+453.81909830E-03
-8.69000E-06,+390.58416337E-03,+442.51256576E-03
-8.68000E-06,+390.58416337E-03,+437.48744018E-03
-8.67000E-06,+390.58416337E-03,+437.48744018E-03
-8.66000E-06,+370.48366107E-03,+453.81909830E-03
-8.65000E-06,+389.32788197E-03,+457.58794248E-03
-8.64000E-06,+370.48366107E-03,+437.48744018E-03
-8.63000E-06,+389.32788197E-03,+457.58794248E-03
-8.62000E-06,+350.38315877E-03,+453.81909830E-03
-8.61000E-06,+350.38315877E-03,+457.58794248E-03
-8.60000E-06,+329.02637508E-03,+437.48744018E-03
-8.59000E-06,+330.28265648E-03,+437.48744018E-03
-8.58000E-06,+310.18215418E-03,+437.48744018E-03
-8.57000E-06,+310.18215418E-03,+442.51256576E-03
-8.56000E-06,+290.08165188E-03,+437.48744018E-03
-8.55000E-06,+269.98114958E-03,+433.71859600E-03
-8.54000E-06,+249.88064729E-03,+433.71859600E-03
-8.53000E-06,+249.88064729E-03,+442.51256576E-03
-8.52000E-06,+228.52386360E-03,+417.38693789E-03
-8.51000E-06,+208.42336130E-03,+422.41206346E-03
-8.50000E-06,+169.47863810E-03,+417.38693789E-03
-8.49000E-06,+169.47863810E-03,+437.48744018E-03
-8.48000E-06,+148.12185441E-03,+422.41206346E-03
-8.47000E-06,+129.27763350E-03,+417.38693789E-03
-8.46000E-06,+68.97612661E-03,+433.71859600E-03
-8.45000E-06,+87.82034751E-03,+417.38693789E-03
-8.44000E-06,+68.97612661E-03,+437.48744018E-03
-8.43000E-06,+47.61934292E-03,+417.38693789E-03
-8.42000E-06,+28.77512202E-03,+417.38693789E-03
-8.41000E-06,+7.41833833E-03,+417.38693789E-03
-8.40000E-06,-31.52638488E-03,+422.41206346E-03
-8.39000E-06,-51.62688717E-03,+413.61809371E-03
-8.38000E-06,-71.72738947E-03,+417.38693789E-03
-8.37000E-06,-91.82789177E-03,+417.38693789E-03
-8.36000E-06,-132.02889636E-03,+402.31156116E-03
-8.35000E-06,-152.12939866E-03,+417.38693789E-03
-8.34000E-06,-172.22990096E-03,+417.38693789E-03
-8.33000E-06,-192.33040325E-03,+402.31156116E-03
-8.32000E-06,-212.43090555E-03,+397.28643559E-03
-8.31000E-06,-232.53140785E-03,+417.38693789E-03
-8.30000E-06,-272.73241244E-03,+417.38693789E-03
-8.29000E-06,-292.83291474E-03,+397.28643559E-03
-8.28000E-06,-292.83291474E-03,+397.28643559E-03
-8.27000E-06,-312.93341704E-03,+397.28643559E-03
-8.26000E-06,-333.03391933E-03,+413.61809371E-03
-8.25000E-06,-353.13442163E-03,+397.28643559E-03
-8.24000E-06,-393.33542623E-03,+397.28643559E-03
-8.23000E-06,-393.33542623E-03,+397.28643559E-03
-8.22000E-06,-393.33542623E-03,+397.28643559E-03
-8.21000E-06,-413.43592852E-03,+382.21105887E-03
-8.20000E-06,-414.69220992E-03,+397.28643559E-03
-8.19000E-06,-453.63693312E-03,+397.28643559E-03
-8.18000E-06,-453.63693312E-03,+393.51759141E-03
-8.17000E-06,-473.73743542E-03,+397.28643559E-03
-8.16000E-06,-454.89321451E-03,+397.28643559E-03
-8.15000E-06,-473.73743542E-03,+393.51759141E-03
